ZIP,LAT,LON
26187,39.373,-81.447
26201,39.002,-80.197
26202,38.210,-80.630
26203,38.548,-80.588
26205,38.327,-80.650
26206,38.437,-80.522
26208,38.323,-80.505
26209,38.429,-79.989
26215,38.707,-80.375
26217,38.611,-80.447
26218,38.845,-80.266
26222,38.660,-80.343
26224,38.740,-80.183
26228,38.754,-80.371
26230,38.672,-80.176
26234,38.774,-80.315
26236,38.745,-80.235
26237,38.845,-80.151
26238,39.109,-80.174
26241,38.933,-79.788
26250,39.033,-79.963
26253,38.781,-79.868
26254,38.881,-79.663
26257,38.919,-80.004
26259,38.803,-79.896
26260,39.082,-79.424
26261,38.203,-80.545
26263,38.949,-79.438
26264,38.576,-79.827
26266,38.412,-80.476
26267,38.948,-80.092
26268,38.749,-79.739
26269,39.106,-79.620
26270,38.863,-79.578
26271,39.035,-79.559
26273,38.625,-79.968
26275,38.976,-79.951
26276,39.026,-79.773
26278,38.825,-80.030
26280,38.730,-80.030
26282,38.522,-80.162
26283,39.063,-79.813
26285,38.913,-79.938
26287,39.182,-79.642
26288,38.513,-80.347
26291,38.395,-80.154
26292,39.142,-79.534
26293,38.782,-79.936
26294,38.531,-80.034
26296,38.764,-79.554
26298,38.471,-80.253
26301,39.301,-80.394
26320,39.404,-80.812
26321,39.046,-80.675
26323,39.263,-80.291
26325,39.099,-80.905
26327,39.123,-80.943
26330,39.285,-80.221
26335,38.844,-80.684
26337,39.230,-81.161
26338,39.077,-80.620
26339,39.422,-80.614
26342,39.034,-80.855
26343,38.822,-80.422
26346,39.290,-81.060
26347,39.257,-80.126
26348,39.462,-80.545
26349,39.236,-80.130
26351,38.926,-80.838
26354,39.348,-80.032
26361,39.367,-80.318
26362,39.152,-81.065
26366,39.381,-80.334
26369,39.334,-80.332
26372,38.959,-80.347
26374,39.452,-79.875
26376,38.784,-80.454
26377,39.496,-80.647
26378,39.121,-80.438
26384,38.982,-80.707
26385,39.160,-80.354
26386,39.396,-80.406
26404,39.336,-80.307
26405,39.225,-79.910
26408,39.197,-80.306
26410,39.405,-79.808
26411,39.183,-80.713
26412,38.869,-80.530
26415,39.288,-80.939
26416,39.157,-80.024
26419,39.488,-80.686
26421,39.182,-80.924
26422,39.294,-80.444
26424,39.267,-80.174
26425,39.276,-79.760
26426,39.287,-80.564
26430,38.871,-80.764
26431,39.399,-80.295
26435,39.267,-80.092
26436,39.297,-80.719
26437,39.526,-80.509
26438,39.347,-80.319
26440,39.322,-79.919
26443,39.076,-80.753
26444,39.364,-79.771
26447,38.912,-80.479
26448,39.395,-80.517
26451,39.208,-80.402
26452,39.037,-80.528
26456,39.263,-80.774
26501,39.634,-80.037
26505,39.650,-79.945
26508,39.603,-79.895
26519,39.569,-79.627
26520,39.497,-79.824
26521,39.713,-80.228
26525,39.654,-79.626
26534,39.648,-80.002
26537,39.488,-79.710
26541,39.695,-80.125
26542,39.575,-79.783
26543,39.665,-80.000
26547,39.512,-79.814
26554,39.465,-80.110
26559,39.501,-80.168
26560,39.542,-80.147
26562,39.647,-80.461
26563,39.482,-80.274
26568,39.425,-80.278
26570,39.634,-80.227
26571,39.527,-80.262
26572,39.487,-80.308
26574,39.588,-80.189
26575,39.678,-80.441
26576,39.493,-80.255
26581,39.671,-80.575
26582,39.529,-80.380
26585,39.618,-80.431
26586,39.522,-80.102
26587,39.518,-80.293
26588,39.579,-80.144
26590,39.669,-80.312
26591,39.452,-80.296
26601,38.617,-80.623
26610,38.458,-80.740
26611,38.846,-80.846
26615,38.787,-80.719
26617,38.501,-80.832
26619,38.752,-80.705
26621,38.713,-80.543
26623,38.656,-80.872
26624,38.719,-80.795
26627,38.752,-80.585
26629,38.564,-80.704
26631,38.813,-80.540
26636,38.744,-80.958
26638,38.768,-80.999
26651,38.334,-80.887
26656,38.276,-81.163
26660,38.354,-80.692
26662,38.272,-80.742
26676,38.160,-80.648
26678,38.179,-80.916
26679,38.174,-80.805
26680,38.093,-80.873
26681,38.233,-80.732
26684,38.165,-80.846
26690,38.175,-81.089
26691,38.395,-80.658
26704,39.292,-78.599
26705,39.325,-79.584
26707,39.211,-79.401
26710,39.302,-78.968
26711,39.283,-78.469
26714,39.188,-78.655
26716,39.253,-79.529
26717,39.334,-79.183
26719,39.483,-78.775
26720,39.280,-79.330
26722,39.503,-78.643
26726,39.403,-78.985
26731,39.169,-79.075
26739,39.248,-79.243
26743,39.294,-79.075
26750,39.477,-79.045
26753,39.563,-78.792
26755,39.166,-78.725
26757,39.318,-78.744
26761,39.271,-78.695
26763,39.473,-78.699
26764,39.452,-79.553
26767,39.616,-78.757
26801,39.048,-78.804
26802,38.627,-79.205
26804,38.603,-79.569
26807,38.674,-79.341
26808,39.208,-78.457
26810,38.997,-78.754
26812,38.886,-78.878
26814,38.781,-79.476
26815,38.494,-79.364
26817,39.374,-78.402
26818,39.088,-79.016
26823,39.133,-78.464
26833,39.089,-79.221
26836,38.998,-78.975
26845,39.165,-78.964
26847,38.949,-79.135
26851,39.047,-78.611
26852,39.247,-78.896
26855,38.948,-79.269
26865,39.206,-78.512
26866,38.801,-79.234
26884,38.905,-79.396
27006,35.939,-80.440
27007,36.390,-80.588
27009,36.231,-80.079
27011,36.217,-80.699
27012,36.002,-80.379
27013,35.750,-80.700
27014,35.810,-80.556
27016,36.447,-80.219
27017,36.382,-80.756
27018,36.197,-80.518
27019,36.287,-80.238
27020,36.103,-80.804
27021,36.319,-80.339
27022,36.512,-80.216
27023,36.090,-80.457
27024,36.519,-80.841
27025,36.379,-79.969
27027,36.442,-79.989
27028,35.923,-80.580
27030,36.490,-80.629
27040,36.169,-80.393
27041,36.425,-80.487
27042,36.353,-80.064
27043,36.337,-80.452
27045,36.234,-80.296
27046,36.502,-80.078
27047,36.314,-80.569
27048,36.483,-79.918
27050,36.226,-80.410
27051,36.196,-80.153
27052,36.321,-80.150
27053,36.474,-80.348
27054,35.793,-80.598
27055,36.114,-80.632
27101,36.111,-80.200
27103,36.058,-80.321
27104,36.094,-80.324
27105,36.163,-80.234
27106,36.144,-80.323
27107,36.013,-80.175
27109,36.134,-80.278
27110,36.089,-80.225
27127,36.021,-80.280
27201,36.034,-79.485
27203,35.728,-79.787
27205,35.638,-79.851
27207,35.608,-79.391
27208,35.563,-79.543
27209,35.343,-79.753
27212,36.481,-79.280
27214,36.206,-79.671
27215,36.027,-79.492
27217,36.191,-79.380
27229,35.266,-79.776
27231,36.208,-79.169
27233,35.893,-79.705
27235,36.089,-80.013
27239,35.601,-80.090
27242,35.330,-79.649
27243,36.067,-79.198
27244,36.215,-79.486
27248,35.783,-79.716
27249,36.154,-79.582
27252,35.567,-79.350
27253,35.966,-79.347
27258,36.011,-79.291
27260,35.954,-79.988
27262,35.963,-80.042
27263,35.912,-79.937
27265,36.012,-80.031
27278,36.090,-79.087
27281,35.187,-79.625
27282,35.989,-79.928
27283,35.951,-79.635
27284,36.116,-80.082
27288,36.498,-79.750
27291,36.418,-79.168
27292,35.738,-80.208
27295,35.872,-80.310
27298,35.885,-79.568
27299,35.752,-80.386
27301,36.114,-79.666
27302,36.142,-79.266
27305,36.527,-79.234
27306,35.225,-79.980
27310,36.174,-79.992
27311,36.480,-79.473
27312,35.756,-79.210
27313,35.931,-79.758
27314,36.310,-79.196
27315,36.510,-79.404
27316,35.697,-79.626
27317,35.841,-79.802
27320,36.342,-79.658
27325,35.463,-79.584
27326,36.464,-79.557
27330,35.514,-79.195
27332,35.385,-79.137
27340,35.946,-79.317
27341,35.524,-79.696
27343,36.504,-79.091
27344,35.722,-79.434
27349,35.901,-79.416
27350,35.808,-79.888
27355,35.795,-79.574
27356,35.437,-79.804
27357,36.267,-79.971
27358,36.228,-79.880
27360,35.861,-80.099
27370,35.809,-79.978
27371,35.407,-79.968
27376,35.239,-79.535
27377,36.043,-79.609
27379,36.374,-79.335
27401,36.069,-79.765
27403,36.066,-79.824
27405,36.115,-79.737
27406,36.001,-79.765
27407,36.009,-79.878
27408,36.104,-79.814
27409,36.104,-79.940
27410,36.118,-79.894
27455,36.188,-79.818
27501,35.485,-78.685
27502,35.715,-78.921
27503,36.153,-78.884
27504,35.400,-78.518
27505,35.423,-79.001
27507,36.514,-78.569
27508,35.957,-78.248
27509,36.119,-78.781
27510,35.916,-79.083
27511,35.763,-78.789
27513,35.802,-78.803
27514,35.967,-79.049
27516,35.906,-79.155
27517,35.850,-79.023
27518,35.731,-78.773
27519,35.809,-78.883
27520,35.620,-78.477
27521,35.412,-78.656
27522,36.106,-78.675
27523,35.774,-78.957
27524,35.395,-78.388
27525,36.136,-78.458
27526,35.544,-78.830
27527,35.654,-78.382
27529,35.656,-78.585
27530,35.381,-78.063
27531,35.343,-77.964
27534,35.373,-77.897
27536,36.327,-78.409
27537,36.372,-78.398
27539,35.677,-78.813
27540,35.615,-78.892
27541,36.265,-79.083
27542,35.618,-78.137
27544,36.200,-78.447
27545,35.784,-78.478
27546,35.385,-78.862
27549,36.102,-78.232
27551,36.433,-78.050
27553,36.487,-78.303
27555,35.563,-78.204
27556,36.408,-78.315
27557,35.779,-78.199
27559,35.628,-79.103
27560,35.858,-78.828
27562,35.640,-78.990
27563,36.416,-78.229
27565,36.362,-78.649
27568,35.510,-78.245
27569,35.429,-78.183
27571,35.919,-78.458
27572,36.255,-78.877
27573,36.397,-78.976
27574,36.478,-78.865
27576,35.578,-78.261
27577,35.490,-78.333
27581,36.200,-78.729
27582,36.467,-78.577
27583,36.293,-78.935
27587,35.987,-78.554
27589,36.323,-78.133
27591,35.784,-78.389
27592,35.557,-78.672
27596,36.000,-78.435
27597,35.841,-78.303
27601,35.774,-78.634
27603,35.664,-78.653
27604,35.823,-78.562
27605,35.791,-78.655
27606,35.742,-78.715
27607,35.813,-78.721
27608,35.809,-78.647
27609,35.844,-78.634
27610,35.744,-78.546
27612,35.856,-78.707
27613,35.926,-78.711
27614,35.946,-78.619
27615,35.899,-78.635
27616,35.867,-78.541
27617,35.908,-78.773
27701,35.999,-78.898
27703,35.959,-78.807
27704,36.042,-78.829
27705,36.022,-78.976
27707,35.955,-78.953
27709,35.924,-78.833
27712,36.095,-78.904
27713,35.895,-78.924
27801,35.913,-77.726
27803,35.903,-77.856
27804,35.989,-77.843
27805,36.208,-77.084
27806,35.305,-76.756
27807,35.805,-78.096
27808,35.467,-76.760
27809,36.017,-77.742
27810,35.532,-76.526
27812,35.816,-77.369
27813,35.635,-77.938
27814,35.399,-76.919
27816,36.109,-78.070
27817,35.448,-77.072
27818,36.500,-77.019
27819,35.816,-77.455
27820,36.422,-77.242
27821,35.322,-76.874
27822,35.807,-77.840
27823,36.210,-77.714
27824,35.513,-76.037
27825,35.833,-77.174
27826,35.595,-76.206
27827,35.697,-77.513
27828,35.585,-77.577
27829,35.684,-77.626
27830,35.564,-77.950
27831,36.463,-77.571
27832,36.520,-77.740
27834,35.657,-77.379
27837,35.514,-77.205
27839,36.285,-77.557
27840,35.983,-77.215
27841,35.909,-77.276
27842,36.527,-77.852
27843,35.996,-77.400
27844,36.249,-77.943
27845,36.371,-77.440
27846,35.759,-76.898
27847,36.183,-77.195
27849,36.077,-77.215
27850,36.412,-77.880
27851,35.640,-78.031
27852,35.750,-77.637
27853,36.509,-77.286
27855,36.416,-77.069
27856,36.014,-77.981
27857,35.973,-77.286
27858,35.532,-77.284
27860,35.650,-76.676
27861,35.815,-77.320
27862,36.490,-77.188
27863,35.488,-77.972
27864,35.807,-77.651
27865,35.656,-76.852
27866,36.520,-77.515
27869,36.267,-77.313
27870,36.419,-77.716
27871,35.802,-77.261
27872,36.193,-77.254
27873,35.654,-77.775
27874,36.130,-77.393
27875,35.456,-76.505
27876,36.472,-77.391
27878,35.867,-77.835
27879,35.574,-77.279
27880,35.731,-78.081
27881,35.978,-77.437
27882,35.942,-78.116
27883,35.601,-77.804
27884,35.704,-77.267
27885,35.386,-76.286
27886,35.905,-77.512
27888,35.589,-77.716
27889,35.582,-77.012
27890,36.414,-77.588
27891,36.098,-77.743
27892,35.812,-77.052
27893,35.689,-77.897
27896,35.791,-77.977
27897,36.325,-77.211
27909,36.289,-76.269
27910,36.290,-76.993
27915,35.337,-75.517
27916,36.322,-75.915
27917,36.355,-75.997
27919,36.308,-76.504
27920,35.260,-75.553
27921,36.352,-76.188
27922,36.317,-76.842
27923,36.396,-75.931
27924,36.168,-76.833
27925,35.856,-76.194
27926,36.505,-76.605
27927,36.341,-75.853
27928,35.825,-76.439
27929,36.433,-75.988
27932,36.101,-76.611
27935,36.431,-76.868
27936,35.239,-75.565
27937,36.504,-76.781
27938,36.384,-76.716
27939,36.238,-75.843
27941,36.103,-75.817
27942,36.297,-76.751
27943,35.224,-75.679
27944,36.173,-76.421
27946,36.363,-76.602
27947,36.217,-75.892
27948,36.019,-75.692
27949,36.109,-75.761
27950,36.510,-75.996
27953,35.780,-75.881
27954,35.910,-75.678
27956,36.402,-76.001
27957,36.066,-76.759
27958,36.484,-76.138
27959,35.887,-75.606
27960,35.073,-75.999
27962,35.790,-76.745
27964,36.083,-75.806
27965,36.292,-75.931
27966,36.150,-75.802
27967,36.229,-76.905
27968,35.732,-75.510
27970,35.839,-76.650
27972,35.552,-75.471
27973,36.371,-76.056
27974,36.243,-75.990
27976,36.488,-76.351
27978,35.727,-75.740
27979,36.437,-76.561
27980,36.245,-76.619
27981,35.853,-75.637
27982,35.565,-75.466
27983,35.970,-76.922
27985,36.212,-76.457
27986,36.389,-76.918
28001,35.339,-80.208
28006,35.410,-81.092
28007,35.105,-80.110
28009,35.408,-80.107
28012,35.212,-81.038
28016,35.315,-81.283
28017,35.247,-81.671
28018,35.486,-81.790
28019,35.277,-81.788
28020,35.525,-81.641
28021,35.401,-81.403
28023,35.568,-80.602
28025,35.383,-80.523
28027,35.407,-80.686
28031,35.472,-80.900
28032,35.233,-81.080
28033,35.419,-81.328
28034,35.354,-81.179
28036,35.481,-80.793
28037,35.496,-81.018
28039,35.679,-80.437
28040,35.389,-81.758
28043,35.306,-81.873
28052,35.215,-81.233
28054,35.263,-81.149
28056,35.217,-81.125
28071,35.518,-80.316
28072,35.614,-80.445
28073,35.199,-81.484
28075,35.303,-80.640
28076,35.259,-81.789
28077,35.405,-81.203
28078,35.405,-80.864
28079,35.115,-80.600
28080,35.457,-81.106
28081,35.503,-80.670
28083,35.490,-80.581
28086,35.244,-81.378
28088,35.544,-80.615
28089,35.318,-81.660
28090,35.455,-81.560
28091,34.987,-79.933
28092,35.486,-81.255
28097,35.297,-80.393
28098,35.271,-81.101
28101,35.258,-81.078
28102,34.818,-79.972
28103,34.999,-80.351
28104,35.061,-80.693
28105,35.116,-80.714
28107,35.253,-80.518
28108,34.935,-80.681
28109,35.497,-80.289
28110,35.066,-80.509
28112,34.890,-80.550
28114,35.230,-81.748
28115,35.586,-80.772
28117,35.566,-80.898
28119,34.851,-80.017
28120,35.329,-81.026
28124,35.400,-80.409
28125,35.659,-80.699
28127,35.474,-80.191
28128,35.211,-80.155
28129,35.232,-80.327
28133,34.845,-80.266
28134,35.087,-80.896
28135,35.030,-80.217
28137,35.563,-80.236
28138,35.514,-80.437
28139,35.348,-81.995
28144,35.707,-80.465
28146,35.619,-80.393
28147,35.681,-80.563
28150,35.343,-81.576
28152,35.243,-81.599
28159,35.695,-80.432
28160,35.361,-81.922
28163,35.207,-80.429
28164,35.389,-81.037
28166,35.680,-80.868
28167,35.507,-81.967
28168,35.552,-81.425
28169,35.358,-81.429
28170,34.999,-80.099
28173,34.916,-80.731
28174,34.969,-80.440
28202,35.227,-80.844
28203,35.208,-80.859
28204,35.215,-80.827
28205,35.219,-80.790
28206,35.256,-80.821
28207,35.194,-80.825
28208,35.230,-80.907
28209,35.179,-80.854
28210,35.131,-80.857
28211,35.166,-80.797
28212,35.188,-80.745
28213,35.286,-80.734
28214,35.275,-80.968
28215,35.245,-80.693
28216,35.312,-80.889
28217,35.169,-80.908
28226,35.103,-80.822
28227,35.190,-80.645
28244,35.225,-80.843
28262,35.322,-80.740
28269,35.337,-80.803
28270,35.112,-80.764
28273,35.127,-80.947
28277,35.053,-80.818
28278,35.133,-81.009
28280,35.226,-80.843
28282,35.225,-80.845
28301,35.075,-78.884
28303,35.086,-78.959
28304,35.026,-78.990
28305,35.053,-78.907
28306,34.958,-78.897
28307,35.139,-78.982
28308,35.172,-79.017
28310,35.163,-79.038
28311,35.168,-78.888
28312,34.948,-78.738
28314,35.053,-79.029
28315,35.117,-79.432
28318,35.020,-78.614
28320,34.558,-78.773
28323,35.315,-78.834
28325,35.154,-78.104
28326,35.269,-79.155
28327,35.355,-79.416
28328,35.004,-78.338
28330,34.910,-79.822
28332,34.659,-78.738
28333,35.286,-78.017
28334,35.272,-78.568
28337,34.657,-78.562
28338,35.108,-79.760
28339,35.311,-78.733
28340,34.471,-79.134
28341,35.120,-78.174
28342,35.191,-78.651
28343,34.757,-79.565
28344,35.160,-78.625
28345,34.870,-79.666
28347,35.062,-79.632
28348,34.915,-78.927
28349,34.981,-77.927
28350,35.243,-79.314
28351,34.848,-79.564
28352,34.768,-79.452
28356,35.237,-78.790
28357,34.902,-79.083
28358,34.608,-78.935
28360,34.670,-79.075
28363,34.961,-79.555
28364,34.708,-79.323
28365,35.173,-78.052
28366,35.230,-78.362
28367,35.173,-79.725
28369,34.423,-79.029
28371,34.903,-78.980
28372,34.697,-79.178
28373,35.093,-79.486
28374,35.197,-79.463
28375,34.476,-79.039
28376,34.992,-79.243
28377,34.827,-79.213
28379,34.930,-79.779
28382,34.971,-78.518
28383,34.577,-79.263
28384,34.797,-78.961
28385,35.050,-78.477
28386,34.854,-79.130
28387,35.179,-79.376
28390,35.219,-78.956
28391,35.022,-78.699
28392,34.735,-78.801
28393,34.981,-78.189
28394,35.217,-79.242
28395,35.139,-78.741
28396,34.914,-79.397
28398,34.990,-78.064
28399,34.785,-78.709
28401,34.272,-77.962
28403,34.222,-77.881
28405,34.263,-77.866
28409,34.155,-77.862
28411,34.302,-77.793
28412,34.144,-77.928
28420,34.074,-78.484
28421,34.505,-78.167
28422,34.026,-78.189
28423,34.309,-78.393
28424,34.290,-78.700
28425,34.562,-77.896
28428,34.047,-77.910
28429,34.341,-77.900
28430,34.303,-78.945
28431,34.314,-78.840
28432,34.168,-78.759
28433,34.489,-78.617
28434,34.468,-78.465
28435,34.406,-78.109
28436,34.275,-78.267
28438,34.409,-78.919
28439,34.287,-79.001
28441,34.811,-78.427
28442,34.283,-78.613
28443,34.445,-77.676
28444,34.688,-78.320
28445,34.484,-77.556
28447,34.622,-78.277
28448,34.520,-78.363
28449,33.979,-77.934
28450,34.324,-78.515
28451,34.230,-78.089
28452,33.992,-78.550
28453,34.886,-78.076
28454,34.678,-77.651
28455,34.112,-78.632
28456,34.375,-78.287
28457,34.450,-77.887
28458,34.815,-78.091
28460,34.541,-77.418
28461,33.967,-78.059
28462,34.026,-78.290
28463,34.110,-78.776
28464,34.782,-78.021
28465,33.912,-78.103
28466,34.741,-77.876
28467,33.918,-78.592
28468,33.900,-78.519
28469,33.926,-78.467
28470,33.964,-78.404
28472,34.299,-78.691
28478,34.643,-78.042
28479,34.101,-78.017
28480,34.226,-77.797
28501,35.242,-77.514
28504,35.225,-77.635
28508,35.100,-77.825
28510,34.988,-76.804
28511,34.901,-76.346
28512,34.712,-76.793
28513,35.442,-77.389
28515,35.184,-76.699
28516,34.905,-76.553
28518,34.895,-77.747
28519,35.120,-77.027
28520,34.994,-76.323
28521,34.818,-77.737
28523,35.211,-77.285
28524,34.791,-76.469
28525,35.132,-77.687
28526,35.261,-77.372
28527,35.259,-77.030
28528,34.732,-76.539
28529,35.071,-76.855
28530,35.375,-77.415
28531,34.698,-76.556
28532,34.896,-76.891
28533,34.903,-76.901
28537,35.238,-76.526
28538,35.417,-77.565
28539,34.694,-77.203
28540,34.755,-77.504
28543,34.736,-77.376
28544,34.718,-77.309
28546,34.799,-77.356
28547,34.669,-77.367
28551,35.321,-77.781
28552,35.304,-76.556
28553,34.730,-76.512
28554,35.478,-77.586
28555,34.863,-77.222
28556,35.114,-76.626
28557,34.739,-76.749
28560,35.127,-76.978
28562,35.082,-77.127
28570,34.781,-76.857
28571,35.071,-76.689
28572,35.028,-77.736
28573,34.985,-77.149
28574,34.879,-77.590
28575,34.708,-76.884
28577,34.865,-76.373
28578,35.197,-77.857
28579,34.759,-76.510
28580,35.453,-77.680
28581,34.844,-76.436
28582,34.748,-77.150
28583,35.139,-76.742
28584,34.737,-77.078
28585,35.077,-77.412
28586,35.314,-77.167
28587,35.193,-76.662
28589,34.813,-76.505
28590,35.521,-77.417
28594,34.690,-76.970
28601,35.772,-81.327
28602,35.670,-81.389
28604,36.180,-81.859
28605,36.130,-81.695
28606,36.053,-81.322
28607,36.218,-81.652
28609,35.672,-81.056
28610,35.730,-81.135
28611,36.011,-81.735
28612,35.650,-81.538
28613,35.738,-81.208
28615,36.459,-81.661
28616,36.023,-81.920
28617,36.481,-81.362
28618,36.208,-81.517
28619,35.759,-81.602
28621,36.276,-80.915
